ID1,ID2,link_type,vertex_from,weight
8aq6bMTHdrd3RWn,NATALIA23706536,link,,3
8aq6bMTHdrd3RWn,SPKarTmann,link,,3
8aq6bMTHdrd3RWn,sunFqfTGsre8hnW,link,,3
pan_sportsman,paleshuk_bolota,link,,1
pan_sportsman,XDUNDkI5upS83OM,link,,1
pan_sportsman,Sirozhych,link,,2
pan_sportsman,hyroscope,link,,7
pan_sportsman,bad_rzn,link,,1
Huawei99871513,2Nonane,link,,1
Huawei99871513,MrMaaay,link,,8
Huawei99871513,v_tretyakov,link,,1
augustos64,v_tretyakov,link,,3
augustos64,Vityzeva,link,,4
Mayka16516312,sympel077,link,,3
Mayka16516312,algima2,link,,3
Mayka16516312,NATALIA23706536,link,,3
mkw_mma,lentaruofficial,link,,5
mkw_mma,vatnik_iskariot,link,,3
RomanBabaevCSKA,curly___mary,link,,2
RomanBabaevCSKA,SokolovVm83,link,,2
Q8meiD68whHi6OT,Petrovich_Mos,link,,1
Q8meiD68whHi6OT,v_tretyakov,link,,9
VladizKurska,lentaruofficial,link,,3
7823mila,v_tretyakov,link,,2
7823mila,GrajdaninRossii,link,,3
Fniek,djerman_sblef,link,,3
Fniek,rbn197516,link,,3
Fniek,kotsinger,link,,3
Fniek,WaveJuliablack,link,,6
Fniek,lentaruofficial,link,,4
Fniek,ferrationdoor,link,,3
Fniek,v_tretyakov,link,,2
O1EG_E,vborovikov,link,,3
TBAPb007,Petrovich_Mos,link,,2
TBAPb007,SanyaBulbul,link,,2
TBAPb007,paleshuk_bolota,link,,2
TBAPb007,Maqdalina,link,,2
TBAPb007,aarakelyaan,link,,2
TBAPb007,trucker228,link,,2
TBAPb007,Yushinufficiale,link,,2
